VendorName,ProfitMargin,SalesToPurchaseRatio,UnsoldInventoryValue,ActionBucket
ULTRA BEVERAGE COMPANY LLP,32.20896275263282,1.475121255854272,1417.9399999999944,Deprioritise / Exit
MARTIGNETTI COMPANIES,53.34012871016453,2.143169220910052,3376.799999999999,Scale / Prioritise
PERNOD RICARD USA,40.49103929517721,1.6804191976401914,-99.33000000000072,Scale / Prioritise
STE MICHELLE WINE ESTATES,37.61129356931724,1.6028541978363573,794.2599999999987,Scale / Prioritise
STATE WINE & SPIRITS,28.319448333990994,1.395078548864184,389.9499999999983,Deprioritise / Exit
LATITUDE BEVERAGE COMPANY,0.5688398624775475,1.005720941621226,4081.2600000000184,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,37.76665199635107,1.6068555398005697,194.29999999999671,Scale / Prioritise
STATE WINE & SPIRITS,30.989811779687855,1.4490614006261535,831.6000000000026,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,27.075678486585918,1.3712846129340466,-1314.0,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,42.99283162461055,1.7541653593720852,1060.3799999999887,Scale / Prioritise
SAZERAC NORTH AMERICA INC.,44.62368606990759,1.8058262261052795,-290.94000000000113,Scale / Prioritise
BACARDI USA INC,8.605396622498464,1.0941565071074737,5621.039999999975,Deprioritise / Exit
E & J GALLO WINERY,37.74601645165329,1.6063229097996528,797.8600000000014,Scale / Prioritise
CONSTELLATION BRANDS INC,30.162489653545116,1.4318952594946883,1998.7999999999972,Deprioritise / Exit
CONSTELLATION BRANDS INC,38.33465548163928,1.621656390328367,-2530.519999999992,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,46.01750832879926,1.8524524693873894,-8599.500000000027,Scale / Prioritise
BACARDI USA INC,28.34827530459552,1.3956398178146532,-158.75999999999996,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,7.1308002597017754,1.0767832637692856,5880.929999999983,Deprioritise / Exit
KOBRAND CORPORATION,40.36377551560777,1.6768331809162673,578.7400000000006,Scale / Prioritise
M S WALKER INC,33.77571953673921,1.5100201814269154,-307.79999999999785,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,29.309006473212662,1.4146073638377488,943.9300000000034,Deprioritise / Exit
WINE GROUP INC,38.529422971891954,1.626794554966907,2215.5199999999936,Scale / Prioritise
SAZERAC CO INC,11.495252969125264,1.1298828972994541,5672.159999999987,Deprioritise / Exit
BANFI PRODUCTS CORP,38.74640445787019,1.6325572256606664,-102.60000000000133,Scale / Prioritise
DIAGEO NORTH AMERICA INC,26.32431981413382,1.3572999902779836,-2342.9999999999886,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,25.669980322565454,1.3453514533423225,6239.490000000013,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,25.077100030258105,1.3347054110343521,125.54999999999923,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,30.479228924443312,1.4384190286284055,318.0100000000055,Deprioritise / Exit
PERFECTA WINES,44.25845149981545,1.7939939361330968,819.2800000000051,Scale / Prioritise
PERFECTA WINES,2.5133245912469775,1.0257812114395002,-2161.8799999999956,Deprioritise / Exit
WESTERN SPIRITS BEVERAGE CO,18.824265786439568,1.2318952328403452,3537.0999999999785,Deprioritise / Exit
CONSTELLATION BRANDS INC,23.88573945286216,1.3138142482257926,1003.44000000001,Deprioritise / Exit
WEIN BAUER INC,22.876922380811028,1.296628753507096,1621.7999999999954,Deprioritise / Exit
BACARDI USA INC,27.52791575000154,1.3798416457161866,3282.4000000000106,Deprioritise / Exit
E & J GALLO WINERY,33.170086031118615,1.4963359079971867,-6123.519999999974,Deprioritise / Exit
CONSTELLATION BRANDS INC,44.28020055360334,1.794694183998304,-2252.8500000000095,Scale / Prioritise
DELICATO VINEYARDS INC,33.59635010830679,1.5059413174291423,1617.3599999999753,Scale / Prioritise
BULLY BOY DISTILLERS,20.26409721054295,1.254140186561258,2976.7500000000146,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,37.901402690910395,1.6103423319251469,1046.0699999999988,Scale / Prioritise
CONSTELLATION BRANDS INC,33.02174319160427,1.4930218367144037,-345.5999999999891,Deprioritise / Exit
SAZERAC CO INC,28.694601644530188,1.4024183625127877,1178.3200000000047,Deprioritise / Exit
MARTIGNETTI COMPANIES,31.346814440339287,1.4565966485720958,102.5999999999998,Deprioritise / Exit
KOBRAND CORPORATION,36.33558951261459,1.5707362910367983,-1257.4200000000067,Scale / Prioritise
JIM BEAM BRANDS COMPANY,26.387968477205813,1.3584735800836403,906.7499999999962,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,14.802331712173904,1.173741042561948,4665.700000000037,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,49.071495023934105,1.9635369239092233,-12351.599999999984,Scale / Prioritise
CAMPARI AMERICA,22.337836712453434,1.2876283091644884,-2700.4800000000155,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,39.1727422544972,1.64399980709953,246.61999999999705,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,29.39312799222028,1.4162927369021763,2484.7199999999975,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,24.8108270275676,1.3299787196311406,0.0,Deprioritise / Exit
ATLANTIC IMPORTING COMPANY,16.999601052730668,1.2048134860596347,4050.7999999999975,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,38.94892734121632,1.637972858542602,-2699.51999999999,Scale / Prioritise
M S WALKER INC,12.180912712198005,1.1387046152310663,2176.930000000006,Deprioritise / Exit
PERFECTA WINES,35.8005191533017,1.5576449946501847,2670.300000000003,Scale / Prioritise
M S WALKER INC,45.39673881010159,1.8313924447153713,108.80000000000031,Scale / Prioritise
PERNOD RICARD USA,26.173729120665467,1.354531372219046,-22.050000000000217,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,33.67129355742012,1.5076428497300642,-4428.899999999967,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,21.789710080842227,1.2786041338469043,3921.2600000000207,Deprioritise / Exit
CAMPARI AMERICA,23.09157288277661,1.3002476288792197,1699.3199999999918,Deprioritise / Exit
MARTIGNETTI COMPANIES,32.78891489009912,1.487849806865698,3947.4000000000046,Deprioritise / Exit
WESTERN SPIRITS BEVERAGE CO,26.83219931587556,1.3667214138595458,2657.2800000000216,Deprioritise / Exit
FREDERICK WILDMAN & SONS,59.96986339013905,2.498117879901668,-9323.790000000114,Scale / Prioritise
MARTIGNETTI COMPANIES,57.75860944459327,2.367346308565128,-5699.249999999991,Scale / Prioritise
LATITUDE BEVERAGE COMPANY,33.56214063884854,1.505165894289386,2186.8000000000006,Scale / Prioritise
WILLIAM GRANT & SONS INC,25.41434949027695,1.3407404683956454,55.36000000000016,Deprioritise / Exit
TREASURY WINE ESTATES,31.016069319411027,1.449612960778103,280.4399999999997,Deprioritise / Exit
CONSTELLATION BRANDS INC,34.271066936518366,1.5214000188230508,-351.77999999999633,Scale / Prioritise
JIM BEAM BRANDS COMPANY,20.799665132564396,1.2626209241081945,857.78,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,26.654726693344582,1.3634143754826789,495.5499999999963,Deprioritise / Exit
PERNOD RICARD USA,15.441139371247925,1.1826081767946335,8063.369999999989,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,28.793341194020698,1.4043630424013505,688.8599999999933,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,30.629774343542266,1.4415406473553962,-760.7600000000012,Deprioritise / Exit
MOET HENNESSY USA INC,40.19785917760745,1.672180939090321,490.2400000000012,Scale / Prioritise
LAIRD & CO,34.53007212972466,1.5274188204108592,90.5399999999996,Scale / Prioritise
BROWN-FORMAN CORP,33.034611634563824,1.493308744127503,667.4499999999981,Deprioritise / Exit
M S WALKER INC,22.390139196752358,1.2884960617764105,-3547.980000000014,Deprioritise / Exit
TRINCHERO FAMILY ESTATES,31.892536910347975,1.4682678734981922,1278.7999999999945,Deprioritise / Exit
MARTIGNETTI COMPANIES,31.430524627049056,1.4583748738939262,1244.5599999999922,Deprioritise / Exit
CONSTELLATION BRANDS INC,36.25261510253683,1.5686918006259971,1917.5999999999876,Scale / Prioritise
E & J GALLO WINERY,30.691066653508,1.4428154520871932,1192.5999999999808,Deprioritise / Exit
E & J GALLO WINERY,36.49869690216701,1.574770833378576,1010.2399999999965,Scale / Prioritise
SAZERAC CO INC,25.715247398258757,1.346171273344942,732.0099999999969,Deprioritise / Exit
PERFECTA WINES,34.03044497581599,1.5158507581768688,1389.9200000000055,Scale / Prioritise
MARTIGNETTI COMPANIES,40.57555974145489,1.682809287978446,-26.120000000000203,Scale / Prioritise
E & J GALLO WINERY,44.46881330141937,1.8007898974461496,-334.1099999999991,Scale / Prioritise
BANFI PRODUCTS CORP,41.54497924647006,1.7107170386892947,4304.2599999999875,Scale / Prioritise
PREMIER DISTRIBUTORS,28.65475169666839,1.4016350405683613,-2453.8499999999854,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,33.53485665820396,1.5045480227997319,1838.9700000000028,Scale / Prioritise
KOBRAND CORPORATION,35.0260910020472,1.5390793249510477,1557.880000000003,Scale / Prioritise
LUXCO INC,31.679664681602993,1.4636930503043422,296.0999999999973,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,28.887745075833713,1.4062273810138555,-235.39999999999876,Deprioritise / Exit
Russian Standard Vodka,32.06398810578911,1.4719733645201127,-1502.499999999998,Deprioritise / Exit
KOBRAND CORPORATION,38.73448014625651,1.6322394756255336,-2679.379999999996,Scale / Prioritise
CONSTELLATION BRANDS INC,35.64913323322309,1.5539806225520498,490.0,Scale / Prioritise
MARTIGNETTI COMPANIES,18.456323032559492,1.2263366544033685,6229.950000000027,Deprioritise / Exit
CONSTELLATION BRANDS INC,48.150286172071496,1.9286509532505012,-5201.679999999965,Scale / Prioritise
HEAVEN HILL DISTILLERIES,22.694893341814623,1.2935756035130133,5537.839999999977,Deprioritise / Exit
REMY COINTREAU USA INC,30.080778895005505,1.4302218820463486,383.1799999999992,Deprioritise / Exit
MHW LTD,23.52563057542178,1.3076276503152289,996.0000000000023,Deprioritise / Exit
WILLIAM GRANT & SONS INC,22.122279446769475,1.2840642906548425,1148.8200000000058,Deprioritise / Exit
E & J GALLO WINERY,30.729138230576,1.4436084299465115,383.0399999999998,Deprioritise / Exit
"STOLI GROUP,(USA) LLC",17.450494427324074,1.2113942937182198,5984.359999999982,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,30.720126125811337,1.4434206416368291,-76.07999999999976,Deprioritise / Exit
MOET HENNESSY USA INC,16.95280262052089,1.2041345542710622,2653.740000000002,Deprioritise / Exit
VINEYARD BRANDS INC,36.562892726421964,1.576364438698967,1930.3300000000047,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,47.74852594378171,1.913821606112169,1005.2799999999925,Scale / Prioritise
MARTIGNETTI COMPANIES,20.044777267897334,1.2507000366324939,2068.1099999999974,Deprioritise / Exit
M S WALKER INC,31.63567952398994,1.4627513197486006,-279.7200000000028,Deprioritise / Exit
FLAG HILL WINERY & VINEYARD,22.853705510892517,1.2962385382504573,1123.920000000006,Deprioritise / Exit
STE MICHELLE WINE ESTATES,38.44744943688883,1.6246280468502734,1509.2999999999881,Scale / Prioritise
E & J GALLO WINERY,39.996803662453026,1.6665778842422272,158.70000000000118,Scale / Prioritise
MARTIGNETTI COMPANIES,35.05876469117281,1.5398536773199851,0.0,Scale / Prioritise
PERFECTA WINES,47.543727294034746,1.9063497050301885,-4691.25,Scale / Prioritise
JIM BEAM BRANDS COMPANY,25.57864846212044,1.3437004022844334,3167.339999999992,Deprioritise / Exit
REMY COINTREAU USA INC,30.47476627671032,1.4383267001733477,-57.54000000000031,Deprioritise / Exit
PERFECTA WINES,33.0303185175077,1.4932130149990743,1070.8499999999901,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,35.984201248657236,1.5621143834888485,309.60000000000576,Scale / Prioritise
DELICATO VINEYARDS INC,25.804189041854908,1.3477849855487316,3780.0199999999677,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,31.93661010705215,1.4692186233639406,2706.7400000000207,Deprioritise / Exit
PERFECTA WINES,36.4421361532006,1.5733694298008682,-3238.8799999999887,Scale / Prioritise
WINE GROUP INC,23.011952740916964,1.2989029279243347,6536.979999999967,Deprioritise / Exit
VINEYARD BRANDS INC,38.211479538030765,1.6184236044549714,-928.7999999999945,Scale / Prioritise
MARTIGNETTI COMPANIES,44.03674920041657,1.7868869047318527,590.640000000003,Scale / Prioritise
VINILANDIA USA,32.02776479949654,1.471188930377551,3952.799999999979,Deprioritise / Exit
CONSTELLATION BRANDS INC,51.34343356783438,2.055221059205126,-2865.2900000000095,Scale / Prioritise
STATE WINE & SPIRITS,25.592319996247436,1.343947291394608,-445.1999999999978,Deprioritise / Exit
CONSTELLATION BRANDS INC,31.508555059858367,1.4600363605614597,469.79999999999376,Deprioritise / Exit
BACARDI USA INC,32.15246635055994,1.4738929275850734,459.19000000000625,Deprioritise / Exit
CONSTELLATION BRANDS INC,27.304979654470912,1.375610042127875,1953.279999999996,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,28.428933474342248,1.3972126566557543,1733.9999999999923,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,13.075174902860901,1.150419340944883,3776.720000000004,Deprioritise / Exit
TREASURY WINE ESTATES,35.165769407310506,1.5423951065022077,1273.8599999999897,Scale / Prioritise
DELICATO VINEYARDS INC,27.808647654093743,1.3852074625344053,2264.3999999999673,Deprioritise / Exit
CONSTELLATION BRANDS INC,27.414731070478528,1.3776900116895283,1941.0399999999975,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,24.01216638824762,1.3160001443248657,796.0299999999984,Deprioritise / Exit
PERFECTA WINES,22.942546286288838,1.2977329924698326,-210.89999999999947,Deprioritise / Exit
WILLIAM GRANT & SONS INC,23.36401920907068,1.3048701010666266,2157.6000000000017,Deprioritise / Exit
STATE WINE & SPIRITS,36.26614272437458,1.569024758183659,1444.950000000008,Scale / Prioritise
PERFECTA WINES,32.32379605166449,1.4776242484927302,474.95000000000203,Deprioritise / Exit
MOET HENNESSY USA INC,25.79299155679477,1.3475816111969476,2950.020000000004,Deprioritise / Exit
BACARDI USA INC,28.253630476378277,1.3937987477829952,1600.9500000000064,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,23.84401089994068,1.3130943630528213,3107.5199999999936,Deprioritise / Exit
E & J GALLO WINERY,34.3621558976448,1.5235113426952398,133.28000000000173,Scale / Prioritise
KOBRAND CORPORATION,25.22027090799695,1.337260795328209,-58.09999999999964,Deprioritise / Exit
BACARDI USA INC,18.19048519000539,1.222351706060761,4863.040000000015,Deprioritise / Exit
MARTIGNETTI COMPANIES,30.83249992879196,1.4457657121776826,863.3000000000052,Deprioritise / Exit
M S WALKER INC,27.213118440920436,1.3738739434637288,2676.320000000025,Deprioritise / Exit
TREASURY WINE ESTATES,39.714512718625244,1.658774018583658,222.3000000000016,Scale / Prioritise
STATE WINE & SPIRITS,35.35508338672659,1.5469120425699057,786.7600000000025,Scale / Prioritise
HEAVEN HILL DISTILLERIES,39.992171472598244,1.6664492359415466,150.75000000000117,Scale / Prioritise
BROWN-FORMAN CORP,28.250743684056246,1.3937426690481043,3246.150000000014,Deprioritise / Exit
M S WALKER INC,33.954841897813125,1.5141155366041712,393.03,Scale / Prioritise
M S WALKER INC,39.46111758373064,1.6518309557218678,579.3600000000012,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,37.20330000534547,1.5924403672249072,222.02000000000157,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,39.62095320774846,1.6562036884098843,-119.10000000000068,Scale / Prioritise
TREASURY WINE ESTATES,42.06052892235525,1.725939124746063,-1069.2000000000066,Scale / Prioritise
PROXIMO SPIRITS INC.,30.30978756726237,1.4349217273016097,1104.5400000000018,Deprioritise / Exit
CONSTELLATION BRANDS INC,21.637306222421213,1.276117437767461,-955.7999999999954,Deprioritise / Exit
MOET HENNESSY USA INC,38.87879971165323,1.6360935244765762,-96.0399999999997,Scale / Prioritise
MARTIGNETTI COMPANIES,33.847623313057234,1.5116614853195156,4248.0,Scale / Prioritise
PERNOD RICARD USA,24.956696526884013,1.3325639380444474,1712.3599999999892,Deprioritise / Exit
KOBRAND CORPORATION,41.44894914288157,1.7079112763326663,-1512.930000000002,Scale / Prioritise
MARTIGNETTI COMPANIES,19.98881230941332,1.2498252167773407,6264.699999999991,Deprioritise / Exit
E & J GALLO WINERY,30.37567334656576,1.4362795994820219,1009.2799999999987,Deprioritise / Exit
KOBRAND CORPORATION,31.748951088008937,1.4651789473440744,295.6800000000009,Deprioritise / Exit
LUXCO INC,26.594899390587262,1.362303152911652,-405.4399999999922,Deprioritise / Exit
WINE GROUP INC,42.853956775764864,1.7499024316978584,-1025.1999999999978,Scale / Prioritise
TRINCHERO FAMILY ESTATES,38.20648031110367,1.618292670549546,-41.369999999999884,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,35.065831328645636,1.5400212560835462,1136.8000000000027,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,12.479371568127744,1.142587773782291,8532.899999999976,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,52.026460545198184,2.084482427947907,-335.79999999999643,Scale / Prioritise
MARTIGNETTI COMPANIES,25.731956634995917,1.3464741424320477,2667.0499999999984,Deprioritise / Exit
SWEET BABY VINEYARD,22.886164097321217,1.296784148128808,3630.529999999993,Deprioritise / Exit
CONSTELLATION BRANDS INC,43.765733315466676,1.778275167363461,-1589.9099999999826,Scale / Prioritise
DELICATO VINEYARDS INC,38.60137542375126,1.6287009797070224,436.02000000000635,Scale / Prioritise
SAZERAC CO INC,27.309906069814353,1.3757032711505894,71.40000000000046,Deprioritise / Exit
E & J GALLO WINERY,41.75069760304302,1.716758757358511,2582.579999999993,Scale / Prioritise
DIAGEO NORTH AMERICA INC,41.06390772652275,1.6967531463738148,-4988.43999999999,Scale / Prioritise
BROWN-FORMAN CORP,34.49842975714019,1.5266809578645297,1409.4800000000068,Scale / Prioritise
STATE WINE & SPIRITS,34.21256647920538,1.5200471373973146,283.79999999999944,Scale / Prioritise
CONSTELLATION BRANDS INC,34.9347448281755,1.5369185863625638,85.25,Scale / Prioritise
E & J GALLO WINERY,38.130803896452235,1.61631322690268,493.56000000000444,Scale / Prioritise
DELICATO VINEYARDS INC,37.16450205283968,1.5914571105029212,-109.0599999999997,Scale / Prioritise
MOET HENNESSY USA INC,29.275403761713996,1.4139352547602961,1943.2699999999952,Deprioritise / Exit
BACARDI USA INC,41.39501861125444,1.7063395914532942,536.689999999988,Scale / Prioritise
KOBRAND CORPORATION,33.5562130709953,1.505031615775455,-15192.899999999856,Scale / Prioritise
M S WALKER INC,14.366830265210304,1.167771791114414,3221.8199999999965,Deprioritise / Exit
CONSTELLATION BRANDS INC,38.8321850980922,1.6348466944644942,663.2999999999973,Scale / Prioritise
DIAGEO NORTH AMERICA INC,30.545465267613398,1.4397907981862856,-1986.4399999999935,Deprioritise / Exit
WINE GROUP INC,40.29387247804009,1.6748699698070355,521.5200000000062,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,36.208081385362625,1.5675966826471106,-2942.519999999988,Scale / Prioritise
E & J GALLO WINERY,30.989753270919785,1.4490601720724035,951.3999999999854,Deprioritise / Exit
BACARDI USA INC,33.20813329010154,1.497188279440319,-159.74999999999878,Deprioritise / Exit
